Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
LADY AND THE TRAMP,80,93,G,"Kids & Family, Fantasy, Animation",English,"Clyde Geronimi, Wilfred Jackson, Hamilton Luske",Walt Disney,"Ward Greene, Erdman Penner, Joe Rinaldi, Ralph Wright, Don DaGradi",1955-06-22,2012-02-07,,1h 15m,"Buena Vista Pictures, BV International Pictures [no]",Surround,,
THE HOLE IN THE GROUND,47,83,R,"Horror, Mystery & Thriller",English (United Kingdom),Lee Cronin,"John Keville, Conor Barry","Lee Cronin, Stephen Shields",2019-03-01,2019-02-26,,1h 30m,A24,,Scope (2.35:1),
WOODLANDS DARK AND DAYS BEWITCHED: A HISTORY OF FOLK HORROR,88,100,None,"Documentary, Horror",Portuguese (Brazil),Kier-La Janisse,"Winnie Cheung, Kier-La Janisse","Kier-La Janisse, Kier-La Janisse",,2021-10-26,,3h 14m,,,,
DENIAL,71,83,PG-13,Drama,English,Mick Jackson,"Gary Foster, Russ Krasnoff",David Hare,2016-10-21,2017-01-03,$4.1M,1h 50m,Bleecker Street Media,,,
GOOD BYE LENIN!,93,90,R,"Comedy, Drama",German,Wolfgang Becker,Stefan Arndt,"Wolfgang Becker, Bernd Lichtenberg",2003-02-09,2004-08-10,$4.1M,2h 1m,Sony Pictures Entertainment,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.85:1),
THE GRAPES OF WRATH,88,100,None,Drama,English,John Ford,Darryl F Zanuck,Nunnally Johnson,1940-03-15,2004-04-06,,2h 9m,20th Century Fox,,,
THE WORLD TO COME,59,75,R,"Romance, Drama, Lgbtq+",English,Mona Fastvold,"Casey Affleck, Margarethe Baillou, David Hinojosa, Pamela Koffler, Whitaker Lader","Ron Hansen, Jim Shepard",2021-02-12,2021-03-02,$106.3K,1h 38m,Bleecker Street Media,,,
BAMBI,73,91,G,"Kids & Family, Fantasy, Animation",English,David Hand,Walt Disney,Larry Morey,1942-08-21,2008-04-29,$38.1M,1h 10m,RKO Radio Pictures,Stereo,,
BLACK BOOK,87,76,R,"War, Drama, Mystery & Thriller",Dutch,Paul Verhoeven,"San Fu Maltha, Jens Meurer, Teun Hilte, Jos van der Linden","Paul Verhoeven, Gerard Soeteman",2007-04-04,2007-09-25,$4.4M,2h 24m,Sony Pictures Classics,Dolby Digital,,
JANE EYRE,76,85,PG-13,"Drama, Romance",English,Cary Joji Fukunaga,"Alison Owen, Paul Trijbits",Moira Buffini,2011-03-11,2011-08-16,$11.2M,1h 58m,Focus Features,"Dolby Digital, DTS",,
JOE,68,86,R,Drama,English,David Gordon Green,"Lisa Muskat, David Gordon Green, Christopher Woodrow, Derrick Tseng",Gary Hawkins,2014-04-11,2014-06-17,$371.9K,1h 57m,Roadside Attractions,,,
MARSHALL,84,81,PG-13,"History, Drama, Biography",English,Reginald Hudlin,"Paula Wagner, Jonathan Sanger, Reginald Hudlin","Michael Koskoff, Jacob Koskoff",2017-10-13,2018-01-09,$10.0M,1h 58m,Open Road,Dolby Digital,Scope (2.35:1),
NIGHT RAIDERS,46,82,None,"Sci-Fi, Mystery & Thriller, Drama",English,Danis Goulet,"Georgina Allison Conder, Paul Barkin, Ainsley Gardiner, Chelsea Winstanley, Tara Woodbury",Danis Goulet,2021-11-12,2021-11-12,,1h 37m,Samuel Goldwyn Films,,,
SUPERNOVA,69,90,R,"Drama, Romance, Lgbtq+",English,Harry Macqueen,"Tristan Goligher, Emily Morgan",Harry Macqueen,2021-01-29,2021-02-16,$232.3K,1h 33m,Bleecker Street,,Flat (1.85:1),
ELECTION,79,92,R,Comedy,English,Alexander Payne,"Albert Berger, David Gale, Keith Samples, Ron Yerxa","Tom Perrotta, Alexander Payne, Jim Taylor",1999-05-07,2012-05-15,$14.9M,1h 43m,"Paramount Pictures, MTV Productions","Dolby, Surround",,
MR. PEABODY & SHERMAN,73,81,PG,"Kids & Family, Adventure, Comedy, Sci-Fi, Animation",English,Rob Minkoff,"Alex Schwartz, Denise Nolan Cascino","Craig Wright, Michael McCullers",2014-03-07,2014-03-11,$111.5M,1h 31m,20th Century Fox,"Dolby SRD, SDDS, DTS",,
ROMY AND MICHELE'S HIGH SCHOOL REUNION,65,75,R,Comedy,English,David Mirkin,Laurence Mark,Robin Schiff,1997-04-25,2005-01-25,$29.2M,1h 31m,"Buena Vista International [us], Buena Vista Pictures, BV International Pictures [no]","Dolby Digital, Surround","35mm, Flat (1.85:1)",
THE PHILADELPHIA STORY,93,100,None,"Romance, Comedy",English,George Cukor,Joseph L. Mankiewicz,"Philip Barry, Donald Ogden Stewart, Waldo Salt",1940-12-01,2000-05-16,,1h 52m,Metro-Goldwyn-Mayer,Mono,,
BLUE STORY,68,93,R,"Crime, Drama",English (United Kingdom),Rapman,"Damian Jones, Joy Gharoro-Akpojotor",Rapman,,2020-05-05,,1h 31m,,,,
THE BATTLE OF ALGIERS,95,99,None,"War, History, Drama",Arabic,Gillo Pontecorvo,"Antonio Musu, Yacef Saadi",,1967-09-20,2004-10-19,$55.9K,2h 5m,"Rialto Pictures, Image Entertainment Inc., Criterion Collection, Rizzoli",Mono,,
THE TALE,82,99,None,Drama,English,Jennifer Fox,"Laura Rister, Jennifer Fox, Sol Bondy, Lawrence Inglee, Mynette Louie, Oren Moverman, Simone Pero, Regina K. Scully",Jennifer Fox,,2018-05-27,,1h 54m,,Dolby Digital,Flat (1.85:1),
"DEFINITELY, MAYBE",72,70,PG-13,"Romance, Comedy, Drama",English,Adam Brooks,"Tim Bevan, Eric Fellner",Adam Brooks,2008-02-14,2008-06-24,$32.0M,1h 52m,Universal Pictures,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
LANGUAGE LESSONS,83,96,None,"Comedy, Drama",English,Natalie Morales,Mel Eslyn,"Mark Duplass, Natalie Morales",2021-09-10,2021-10-25,$73.3K,1h 31m,SHOUT! STUDIOS,,,
THELMA,77,92,None,"Mystery & Thriller, Horror",Norwegian,Joachim Trier,Thomas Robsahm,"Joachim Trier, Eskil Vogt",2017-11-10,2018-01-16,$147.1K,1h 56m,The Orchard,,,
DREAM HORSE,97,88,PG,"Comedy, Drama",English,Euros Lyn,"Katherine Butler, Tracy O'Riordan",Neil McKay,2021-05-21,2021-06-11,$2.6M,1h 53m,Bleecker Street - Topic Studios,,Scope (2.35:1),
PRINCE AVALANCHE,53,82,R,"Comedy, Drama",English,David Gordon Green,"Lisa Muskat, Derrick Tseng, Craig Zobel, James Belfer, David Gordon Green",David Gordon Green,2013-08-09,2013-11-12,$205.0K,1h 33m,Magnolia Pictures,,,
THE MAN WITH A MOVIE CAMERA,88,98,None,Documentary,,Dziga Vertov,,Dziga Vertov,1929-09-16,1999-02-16,,1h 9m,"Kino Video, Amkino Corporation, Image Entertainment Inc.",,Academy (1.33:1),
HIGH NOON,89,94,PG,Western,English,Fred Zinnemann,Stanley Kramer,"John W. Cunningham, Carl Foreman",1952-07-24,2002-10-22,,1h 25m,"Republic Pictures, United Artists, Criterion Collection",,,
MOMMY,89,88,R,Drama,French (Canada),Xavier Dolan,"Xavier Dolan, Nancy Grant","Xavier Dolan, Xavier Dolan",2015-01-23,2015-03-17,$3.4M,2h 19m,Roadside Attractions,,,
ON THE WATERFRONT,95,99,None,Drama,English,Elia Kazan,Sam Spiegel,"Budd Schulberg, Budd Schulberg",1954-07-28,2001-10-23,,1h 48m,Columbia Pictures,Mono,35mm,
SIDNEY,79,90,PG-13,Documentary,English,Reginald Hudlin,"Derik Murray, Oprah Winfrey",Jesse James Miller,,2022-09-23,,1h 47m,,,,
DON'T THINK TWICE,69,98,R,"Comedy, Drama",English,Mike Birbiglia,"Ira Glass, Miranda Bailey, Amanda Marshall",Mike Birbiglia,2016-07-22,2016-12-06,$4.4M,1h 28m,The Film Arcade,,,
SATOR,35,90,None,"Horror, Mystery & Thriller",English,Jordan Graham,Jordan Graham,Jordan Graham,,2021-02-09,,1h 26m,,,,
SMALL ENGINE REPAIR,85,79,R,"Comedy, Drama",English,John Pollono,"Peter Abrams, Jon Bernthal, Rick Rosenthal, Noah Rothman",John Pollono,2021-09-10,2021-09-30,$73.0K,1h 43m,Vertical Entertainment,,,
THE WALK,77,83,PG,"Biography, Drama, Adventure",English,Robert Zemeckis,"Steve Starkey, Robert Zemeckis, Jack Rapke","Robert Zemeckis, Christopher Browne",2015-10-09,2016-01-05,$10.1M,2h 4m,Sony Pictures Entertainment,Dolby Digital,Scope (2.35:1),
WHITE MEN CAN'T JUMP,69,77,R,Comedy,English,Ron Shelton,"Don Miller, David V. Lester",Ron Shelton,,2000-07-25,$71.6M,1h 54m,,Surround,,
DEAD AGAIN,76,82,R,"Mystery & Thriller, Drama",English,Kenneth Branagh,"Charles H. Maguire, Lindsay Doran",Scott Frank,1991-08-23,2000-06-27,$35.5M,1h 47m,Paramount Pictures,"Surround, Dolby SR, Dolby A, Dolby Stereo",Flat (1.85:1),
STAR TREK: FIRST CONTACT,89,92,PG-13,Sci-Fi,English,Jonathan Frakes,Rick Berman,"Gene Roddenberry, Rick Berman, Brannon Braga, Ronald D. Moore, Brannon Braga, Ronald D. Moore",1996-11-22,1998-10-06,$92.0M,1h 50m,Paramount Pictures,"Dolby SR, Dolby A, DTS, Surround, Dolby Digital",Scope (2.35:1),Star Trek
THANK YOU FOR SMOKING,87,86,R,"Comedy, Drama",English,Jason Reitman,David Sacks,Jason Reitman,,2006-10-03,$24.8M,1h 32m,,Dolby SRD,Scope (2.35:1),
THE RED SHOES,92,97,None,"Drama, Romance",English (United Kingdom),"Michael Powell, Emeric Pressburger","Michael Powell, Emeric Pressburger","Hans Christian Andersen, Michael Powell, Emeric Pressburger, Keith Winter, Marius Goring",1948-09-06,2001-03-01,,2h 13m,"Criterion Collection, MCA/Universal Pictures [us]",Mono,,
CHARM CITY KINGS,67,79,R,Drama,English,Angel Manuel Soto,"Marc Bienstock, Clarence Hammond, Caleeb Pinkett","Christopher M. Boyd, Sherman Payne",,2020-10-08,,2h 5m,,,,
EVERYBODY KNOWS,61,78,R,"Mystery & Thriller, Crime, Drama",Spanish (Spain),Asghar Farhadi,"Alexandre Mallet-Guy, Álvaro Longoria",Asghar Farhadi,2018-11-30,2019-05-07,$2.6M,2h 13m,Focus Features,Dolby Digital,Flat (1.85:1),
OVER THE MOON,69,81,PG,"Kids & Family, Musical, Comedy, Adventure, Fantasy, Animation",English,Glen Keane,"Gennie Rim, Peilin Chou",Audrey Wells,2020-10-23,2020-10-23,,1h 35m,,,Flat (1.85:1),
REPO MAN,78,98,R,Sci-Fi,English,Alex Cox,"Peter McCarthy, Jonathan Wacks",Alex Cox,1984-03-02,2006-01-24,,1h 33m,Universal Pictures,Mono,35mm,
THE ACT OF KILLING,85,95,None,"Documentary, Biography, Crime, Drama, History, War",Indonesian,Joshua Oppenheimer,"Anne Köhncke, Signe Byrge Sørensen",,2013-07-19,2014-04-01,$484.2K,2h 2m,Drafthouse Films,,,
ALL ABOUT EVE,94,99,None,Drama,English,Joseph L. Mankiewicz,Darryl F Zanuck,Joseph L. Mankiewicz,1950-10-13,2004-02-05,$10.2K,2h 18m,"20th Century Fox, Fox",Mono,Flat (1.37:1),
SUPER DARK TIMES,72,90,None,"Mystery & Thriller, Drama",English,Kevin Phillips,"Richard Peete, Jett Steiger, Edward Parks","Luke Piotrowski, Ben Collins",2017-09-29,2017-10-03,$33.1K,1h 42m,The Orchard,,,
TELL ME WHO I AM,88,97,None,Drama,English,Ed Perkins,Simon Chinn,,,2019-10-18,,1h 25m,,,,
THE QUEEN,76,97,PG-13,"Biography, Drama, History",English,Stephen Frears,"Andy Harries, Christine Langan, Tracey Seaward",Peter Morgan,2006-09-30,2007-04-24,$56.4M,1h 41m,Miramax Films,,,
THE TEN COMMANDMENTS,87,84,G,"History, Drama",English,Cecil B. DeMille,Cecil B. DeMille,"Æneas MacKenzie, Jesse Lasky Jr., Fredric M Frank, Jack Gariss",1956-10-05,2011-03-29,,3h 40m,Paramount Pictures,Stereo,Flat (1.85:1),
13 ASSASSINS,88,95,R,"Action, Adventure, History, Drama",Japanese,Takashi Miike,"Minami Ichikawa, Tôichirô Shiraishi, Michihiko Yanagisawa",Daisuke Tengan,2011-04-29,2011-07-05,$802.5K,2h 6m,Magnet Releasing,,,
CONFESSIONS OF A DANGEROUS MIND,75,79,R,"Biography, Comedy, Drama",English,George Clooney,Andrew Lazar,"Chuck Barris, Charlie Kaufman",2003-01-17,2003-09-09,$16.0M,1h 53m,Miramax Films,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Scope (2.35:1),
HYPOCHONDRIAC,54,84,None,"Horror, Mystery & Thriller, Lgbtq+",English,Addison Heimann,"Bay Dariz, John Humber",Addison Heimann,2022-07-29,2022-08-04,,1h 36m,XYZ Films,,,
INVASION OF THE BODY SNATCHERS,82,92,PG,Sci-Fi,English,Philip Kaufman,Robert H. Solo,"Jack Finney, W.D. Richter",1978-12-22,2006-09-05,,1h 55m,United Artists,"Surround, Stereo, Dolby",35mm,
JACKIE,60,88,R,"History, Drama, Biography",English,Pablo Larraín,"Juan de Dios Larraín, Darren Aronofsky, Mickey Liddell, Scott Franklin, Ari Handel",Noah Oppenheim,2017-01-27,2017-03-07,$14.0M,1h 39m,Fox Searchlight,,,
SEE YOU YESTERDAY,40,93,None,"Action, Adventure, Sci-Fi",English,Stefon Bristol,Spike Lee,"Stefon Bristol, Fredrica Bailey",,2019-05-17,,1h 26m,,,,
A MAN ESCAPED,93,100,None,Action,French (Canada),Robert Bresson,"Alain Poiré, Jean Thuillier",,1957-08-26,2013-03-26,,1h 42m,New Yorker Films,Mono,,
FEAR STREET PART TWO: 1978,80,87,R,Horror,English,Leigh Janiak,,"Leigh Janiak, Zak Olkewicz",,2021-07-09,,1h 51m,,Dolby Digital,Scope (2.35:1),
HOUSE,79,90,None,"Mystery & Thriller, Comedy",Japanese,Nobuhiko Ôbayashi,"Nobuhiko Ôbayashi, Yorihiko Yamada",Chiho Katsura,,2010-10-26,,1h 27m,,,,
ORLANDO,82,84,PG-13,"Fantasy, History, Drama, Lgbtq+",English,Sally Potter,Christopher Sheppard,Sally Potter,1993-06-09,1999-08-03,$5.7M,1h 33m,Sony Pictures Classics,Surround,,
PATTON,93,90,PG,"War, Biography, History, Drama",English,Franklin J. Schaffner,Frank McCarthy,"Ladislas Farago, Omar N. Bradley, Francis Ford Coppola, Edmund H. North",1970-01-25,2006-05-23,,2h 51m,20th Century Fox,"Stereo, DTS",,
SON OF SAUL,80,96,R,"History, Drama",German,László Nemes,"Gábor Sipos, Gábor Rajna","Clara Royer, László Nemes",2015-12-18,2016-04-26,$1.8M,1h 47m,Sony Pictures Classics,Dolby Digital,,
WEST SIDE STORY,84,92,None,Musical,English,"Jerome Robbins, Robert Wise",Robert Wise,"Jerome Robbins, Arthur Laurents, Ernest Lehman",1961-10-18,2006-08-01,,2h 31m,United Artists,"Stereo, Magnetic Stereo 6 Track",70mm,
ANOMALISA,71,91,R,"Comedy, Drama, Animation",English,"Charlie Kaufman, Duke Johnson","Rosa Tran, Duke Johnson, Charlie Kaufman, Dino Stamatopoulos",Charlie Kaufman,2016-03-18,2016-05-03,$3.4M,1h 30m,Paramount Pictures,,,
BARTON FINK,89,91,R,Drama,English,Joel Coen,"Ethan Coen, Graham Place","Ethan Coen, Joel Coen",1991-08-01,2005-02-01,$5.7M,1h 56m,20th Century Fox,"Surround, Dolby Stereo",Flat (1.66:1),
BLACK DYNAMITE,85,83,R,"Comedy, Action",English,Scott Sanders,"Jon Steingart, Jenny Wiener Steingart","Michael Jai White, Byron Minns, Scott Sanders",2009-10-16,2010-02-16,$228.5K,1h 30m,Apparition,,,
MY BEST FRIEND'S WEDDING,73,73,PG-13,"Romance, Comedy",English,P.J. Hogan,Jerry Zucker,Ronald Bass,1997-06-20,2001-07-03,$126.8M,1h 45m,"TriStar Pictures, Columbia Tristar, Sony Pictures Entertainment","SDDS, Surround, Dolby Digital","35mm, Scope (2.35:1)",
THE DEATH OF DICK LONG,86,74,R,"Comedy, Drama",English,Daniel Scheinert,"Daniel Scheinert, Melodie Sisk, Jonathan Wang",Billy Chew,2019-09-27,2019-09-17,,1h 40m,A24,,,
THE LOVED ONES,73,98,R,"Horror, Mystery & Thriller",English,Sean Byrne,"Mark Lazarus, Michael Boughen",Sean Byrne,2012-06-01,2012-09-11,,1h 24m,Paramount Insurge,,,
CAPERNAUM,93,90,R,Drama,Arabic,Nadine Labaki,"Anne-Dominique Toussaint, Nadine Labaki","Jihad Hojeily, Nadine Labaki",2018-12-14,2019-03-26,$1.7M,2h 10m,Sony Pictures Classics,Dolby Digital,Scope (2.35:1),
GENTLEMEN PREFER BLONDES,83,98,None,"Musical, Comedy",English,Howard Hawks,Sol C. Siegel,"Joseph Fields, Anita Loos, Charles Lederer",1953-07-18,2006-05-30,,1h 31m,20th Century Fox,Mono,,
THE ADVENTURES OF BARON MUNCHAUSEN,82,91,PG,Fantasy,English,Terry Gilliam,Thomas Schühly,,1989-03-10,2008-04-08,$8.6M,2h 6m,"Columbia Pictures, Criterion Collection","Surround, Stereo",,
THE VILLAINESS,66,85,None,Action,Korean,Jeong Byeong-gil,,"Jeong Byeong-gil, Jeong Byeongsik",2017-08-25,2017-11-21,$27.7K,2h 9m,Well Go USA,,,
BOY ERASED,74,81,R,"Biography, Drama, Lgbtq+",English,Joel Edgerton,"Kerry Kohansky-Roberts, Steve Golin, Joel Edgerton",Joel Edgerton,2018-11-16,2019-01-15,$6.7M,1h 55m,Focus Features,,Flat (1.85:1),
BOYS DON'T CRY,87,90,R,"Biography, Drama, Lgbtq+",English,Kimberly Peirce,"John Hart, Eva Kolodner, Jeff Sharp, Christine Vachon","Kimberly Peirce, Andy Bienen",1999-09-02,2000-04-18,$11.5M,1h 59m,"20th Century Fox Home Entertainment, Fox","Dolby, Surround",Flat (1.85:1),
WEEKEND,86,95,None,"Drama, Romance, Lgbtq+",English,Andrew Haigh,Tristan Goligher,Andrew Haigh,2011-09-23,2014-04-01,$469.9K,1h 36m,Sundance Selects,,,
DAYS OF HEAVEN,89,93,PG,Drama,English,Terrence Malick,"Bert Schneider, Harold Schneider",Terrence Malick,1978-01-01,1999-03-30,,1h 35m,Paramount Pictures,"Surround, Dolby Stereo",Flat (1.85:1),
GHOST TOWN,60,85,PG-13,"Comedy, Fantasy, Romance",English,David Koepp,Gavin Polone,"David Koepp, John Kamps",2008-09-19,2008-10-28,$13.2M,1h 43m,"Paramount Pictures, DreamWorks SKG",,,
RUBY SPARKS,75,79,R,"Romance, Fantasy",English,"Jonathan Dayton, Valerie Faris","Albert Berger, Ron Yerxa",Zoe Kazan,2012-07-25,2012-10-30,$2.5M,1h 44m,Fox Searchlight,"Datasat, SDDS, Dolby Digital",,
THE AERONAUTS,95,72,PG-13,"Adventure, Drama",English,Tom Harper,"Tom Harper, Todd Lieberman, David Hoberman",Jack Thorne,2019-12-06,2019-12-19,$30.0K,1h 41m,Amazon Studios,Dolby Atmos,Scope (2.35:1),
WE THE ANIMALS,75,92,R,"Drama, Lgbtq+",English,Jeremiah Zagar,"Jeremy Yaches, Christina D. King, Paul Mezey, Andrew Goldman","Jeremiah Zagar, Daniel Kitrosser",2018-08-17,2018-11-20,$400.4K,1h 34m,The Orchard,,,
ONE HOUR PHOTO,65,81,R,"Mystery & Thriller, Drama",English,Mark Romanek,"Pamela Koffler, Christine Vachon, Stan Wlodkowski",Mark Romanek,2002-09-06,2003-10-14,$31.6M,1h 35m,Fox,"Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",Flat (1.85:1),
STRANGERS ON A TRAIN,92,98,PG,Mystery & Thriller,English,Alfred Hitchcock,Alfred Hitchcock,"Whitfield Cook, Patricia Highsmith, Czenzi Ormonde",1951-06-30,1998-01-06,,1h 41m,Warner Bros. Pictures,Mono,35mm,
TRUE THINGS,47,81,None,"Drama, Romance",English,Harry Wootliff,"Tristan Goligher, Ben Jackson, Jude Law, Ruth Wilson","Molly Davies, Harry Wootliff",2022-09-09,2022-09-09,,1h 42m,Samuel Goldwyn Films,,,
ALL THE WAY,83,87,TV14,"Drama, Biography",English,Jay Roach,,Robert Schenkkan,,2016-09-06,,2h 12m,,Dolby Digital,,
BEACH RATS,57,85,R,"Drama, Lgbtq+",English,Eliza Hittman,"Brad Becker-Parton, Drew P. Houpt, Paul Mezey, Andrew Goldman",Eliza Hittman,2017-08-25,2017-11-07,$472.4K,1h 37m,Neon,,Flat (1.85:1),
CELESTE AND JESSE FOREVER,62,71,R,"Romance, Comedy",English,Lee Toland Krieger,"Jennifer Todd, Suzanne Todd, Lee Nelson","Rashida Jones, Will McCormack",2012-08-03,2013-02-05,$3.1M,1h 30m,Sony Pictures Classics,,,
SLEEPING BEAUTY,80,89,G,"Kids & Family, Fantasy, Animation",English,Clyde Geronimi,Walt Disney,"Charles Perrault, Erdman Penner, Joe Rinaldi, Winston Hibler, Bill Peet, Ted Sears, Ralph Wright, Milt Banta",1959-01-29,2019-09-24,$11.6M,1h 15m,Buena Vista Pictures,Magnetic Stereo 6 Track,,
TIGERS ARE NOT AFRAID,81,97,None,"Fantasy, Mystery & Thriller, Horror",Spanish,Issa López,Marco Polo Constandse,Issa López,2019-08-23,2019-12-03,$175.6K,1h 23m,,,,
ALWAYS SHINE,52,90,None,"Mystery & Thriller, Drama",English,Sophia Takal,"Sophia Takal, Lawrence Michael Levine, Pierce Varous",Lawrence Michael Levine,2016-11-25,2017-03-07,$4.2K,1h 27m,Oscilloscope Laboratories,,,
GINGER SNAPS,78,90,None,"Horror, Mystery & Thriller",English,John Fawcett,"Karen Lee Hall, Steven Hoban","John Fawcett, Karen Walton, Karen Walton",2000-04-21,2005-08-22,$27.1K,1h 48m,UNAPIX Entertainment,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.85:1),
HONEYMOON,44,76,R,Mystery & Thriller,English,Leigh Janiak,"Patrick Baker, Esme Howard","Leigh Janiak, Phil Graziadei",2014-09-12,2015-01-13,$9.2K,1h 28m,Magnolia Pictures,,,
LADY VENGEANCE,87,76,R,"Mystery & Thriller, Comedy, Drama",Korean,Park Chan-wook,"Lee Tae-heon, Jo Yeonguk","Park Chan-wook, Jeong Seo-kyeong",,2009-10-06,$211.7K,1h 54m,,,,
PIECES OF APRIL,73,84,PG-13,"Comedy, Drama",English,Peter Hedges,"John S. Lyons, Gary Winick, Alexis Alexanian, Holly Becker",Peter Hedges,2003-10-17,2004-02-24,$2.4M,1h 21m,Metro-Goldwyn-Mayer,Surround,,
SAVING MR. BANKS,84,79,PG-13,"Drama, Comedy",English,John Lee Hancock,"Alison Owen, Ian Collie, Philip Steuer","Kelly Marcel, Sue Smith",2013-12-20,2014-03-18,$83.3M,2h 5m,Walt Disney,"Datasat, Dolby Digital",,
THE CABINET OF DR. CALIGARI,89,96,None,"Horror, Fantasy, Mystery & Thriller",German,Robert Wiene,"Rudolf Meinert, Erich Pommer","Hans Janowitz, Carl Mayer",1921-03-19,1999-02-16,,1h 9m,"Grapevine Video, Kino Video",,,
I LOVE YOU PHILLIP MORRIS,61,71,R,"Romance, Comedy, Drama, Lgbtq+",English,"Glenn Ficarra, John Requa","Andrew Lazar, Far Shariat","Glenn Ficarra, John Requa",2010-12-03,2010-08-25,$2.0M,1h 38m,Roadside Attractions,"Dolby, DTS",,
THE HISTORY OF FUTURE FOLK,85,93,None,"Comedy, Sci-Fi",English,"John Mitchell, Jeremy Kipp Walker","Jon Bulette, Andrew Goldman, Smokey Nelson, Jeremy Kipp Walker",John Mitchell,2013-05-31,2014-05-29,$15.9K,1h 26m,"FilmBuff, Variance Films",,,
AMERICAN WOMAN,81,89,R,Drama,English,Jake Scott,"Ridley Scott, Kevin J. Walsh, Michael A. Pruss, Brad Feinstein",Brad Ingelsby,2019-06-14,2019-09-03,$253.1K,1h 51m,"Roadside Attractions, Vertical Entertainment",,,
FLASH GORDON,69,83,PG,Sci-Fi,English,Mike Hodges,Dino De Laurentiis,"Alex Raymond, Michael Allin, Lorenzo Semple Jr.",1980-12-05,2004-01-01,,1h 50m,"Cinema Classics, Universal Pictures, Video Classics, MCA/Universal Pictures [us]","Dolby, Magnetic Stereo 6 Track, Surround","35mm, Scope (2.35:1)",
NANNY MCPHEE RETURNS,55,75,PG,"Kids & Family, Comedy, Fantasy",English,Susanna White,"Lindsay Doran, Tim Bevan, Eric Fellner",Emma Thompson,2010-08-20,2010-12-14,$29.0M,1h 49m,Universal Studios,"SDDS, Dolby Digital, DTS",,
PG: PSYCHO GOREMAN,64,92,None,"Horror, Comedy",English,Steven Kostanski,"Stuart F. Andrews, Shannon Hanmer, Steven Kostanski",Steven Kostanski,2021-01-22,2021-01-22,$95.1K,1h 35m,RLJE Films,,Scope (2.35:1),
THE GREAT ESCAPE,95,94,None,"War, Drama",English,John Sturges,"John Sturges, James Clavell","Paul Brickhill, James Clavell, W. R. Burnett",1963-07-04,2003-01-04,,2h 52m,"Criterion Collection, United Artists, MGM/UA Home Entertainment Inc.",,,
THE WICKER MAN,82,90,R,"Mystery & Thriller, Horror",English,Robin Hardy,Peter Snell,Anthony Shaffer,,2009-01-06,$60.9K,1h 42m,,Mono,"35mm, Flat (1.85:1)",
THE WIZARD OF LIES,63,73,TVMA,"Drama, Crime",English,Barry Levinson,Joseph E. Iberti,"Sam Levinson, John Burnham Schwartz, Samuel Baum",,2017-10-03,,2h 13m,,Dolby Digital,,
AN AMERICAN IN PARIS,79,96,None,"Musical, Romance",English,Vincente Minnelli,Arthur Freed,Alan Jay Lerner,1951-11-09,2004-12-02,,1h 53m,Metro-Goldwyn-Mayer,Mono,Flat (1.37:1),
FRIDAY NIGHT LIGHTS,85,82,PG-13,Drama,English,Peter Berg,Brian Grazer,"Peter Berg, David Aaron Cohen, Buzz Bissinger",2004-10-08,2005-01-18,$61.2M,1h 57m,Universal Pictures,"SDDS, Dolby SRD, DTS, Surround",,
OPEN RANGE,84,79,R,"Western, Drama",English,Kevin Costner,"David Valdes, Kevin Costner, Jake Eberts","Craig Storper, Lauran Paine",2003-08-15,2006-06-04,$58.3M,2h 18m,Touchstone Pictures,Surround,Scope (2.35:1),
PEE-WEE'S BIG ADVENTURE,79,87,PG,"Kids & Family, Comedy",English,Tim Burton,"Richard Abramson, Robert Shapiro, Paul Reubens","Phil Hartman, Paul Reubens, Michael Varhol",1985-07-19,2008-11-04,$40.9M,1h 30m,Warner Bros.,Surround,,
SEARCHING FOR SUGAR MAN,92,95,PG-13,Documentary,English,Malik Bendjelloul,"George Chignell, Simon Chinn, Nicole Stott",Malik Bendjelloul,2012-07-27,2013-01-22,$3.7M,1h 26m,Sony Pictures Classics,,,
SHANGHAI NOON,65,80,PG-13,"Comedy, Action, Adventure, Western",English,Tom Dey,"Gary Barber, Roger Birnbaum, Jonathan Glickman","Miles Millar, Alfred Gough",2000-05-26,2005-01-25,$56.9M,1h 50m,"Buena Vista Pictures, Touchstone Pictures","Dolby Stereo, DTS, SDDS, Surround, Dolby Digital, Dolby SR",Scope (2.35:1),
