Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
THE HISTORY OF FUTURE FOLK,85,93,,"Comedy, Sci-Fi",English,"John Mitchell, Jeremy Kipp Walker","Jon Bulette, Andrew Goldman, Smokey Nelson, Jeremy Kipp Walker",John Mitchell,"May 31, 2013  Limited","May 29, 2014",$15.9K,1h 26m,"FilmBuff, Variance Films",,,
AMERICAN WOMAN,81,89,R (Sexual Content|Language|Brief Drug Use),Drama,English,Jake Scott,"Ridley Scott, Kevin J. Walsh, Michael A. Pruss, Brad Feinstein",Brad Ingelsby,"Jun 14, 2019  Limited","Sep 3, 2019",$253.1K,1h 51m,"Roadside Attractions, Vertical Entertainment",,,
FLASH GORDON,69,83,PG,Sci-Fi,English,Mike Hodges,Dino De Laurentiis,"Alex Raymond, Michael Allin, Lorenzo Semple Jr.","Dec 5, 1980  Original","Jan 1, 2004",,1h 50m,"Cinema Classics, Universal Pictures, Video Classics, MCA/Universal Pictures [us]","Dolby, Magnetic Stereo 6 Track, Surround","35mm, Scope (2.35:1)",
NANNY MCPHEE RETURNS,55,75,PG (Rude Humor|Mild Thematic Elements|Some Language),"Kids & Family, Comedy, Fantasy",English,Susanna White,"Lindsay Doran, Tim Bevan, Eric Fellner",Emma Thompson,"Aug 20, 2010  Wide","Dec 14, 2010",$29.0M,1h 49m,Universal Studios,"SDDS, Dolby Digital, DTS",,
PG: PSYCHO GOREMAN,64,92,,"Horror, Comedy",English,Steven Kostanski,"Stuart F. Andrews, Shannon Hanmer, Steven Kostanski",Steven Kostanski,"Jan 22, 2021  Limited","Jan 22, 2021",$95.1K,1h 35m,RLJE Films,,Scope (2.35:1),
THE GREAT ESCAPE,95,94,,"War, Drama",English,John Sturges,"John Sturges, James Clavell","Paul Brickhill, James Clavell, W. R. Burnett","Jul 4, 1963  Original","Jan 4, 2003",,2h 52m,"Criterion Collection, United Artists, MGM/UA Home Entertainment Inc.",,,
THE WICKER MAN,82,90,R,"Mystery & Thriller, Horror",English,Robin Hardy,Peter Snell,Anthony Shaffer,,"Jan 6, 2009",$60.9K,1h 42m,,Mono,"35mm, Flat (1.85:1)",
THE WIZARD OF LIES,63,73,TVMA (L),"Drama, Crime",English,Barry Levinson,Joseph E. Iberti,"Sam Levinson, John Burnham Schwartz, Samuel Baum",,"Oct 3, 2017",,2h 13m,,Dolby Digital,,
AN AMERICAN IN PARIS,79,96,,"Musical, Romance",English,Vincente Minnelli,Arthur Freed,Alan Jay Lerner,"Nov 9, 1951  Wide","Dec 2, 2004",,1h 53m,Metro-Goldwyn-Mayer,Mono,Flat (1.37:1),
FRIDAY NIGHT LIGHTS,85,82,PG-13 (Rough Sports Action|Language|Sexual Content|Some Teen Drinking|Thematic Issues),Drama,English,Peter Berg,Brian Grazer,"Peter Berg, David Aaron Cohen, Buzz Bissinger","Oct 8, 2004  Wide","Jan 18, 2005",$61.2M,1h 57m,Universal Pictures,"SDDS, Dolby SRD, DTS, Surround",,
OPEN RANGE,84,79,R (Violence),"Western, Drama",English,Kevin Costner,"David Valdes, Kevin Costner, Jake Eberts","Craig Storper, Lauran Paine","Aug 15, 2003  Wide","Jun 4, 2006",$58.3M,2h 18m,Touchstone Pictures,Surround,Scope (2.35:1),
